category,old_va,new_va,new_class_obf,key,semantic_class,semantic_name
method,0x335DA2C0,0x335DA2C0,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ::ÌÎÍÎÌÏÌÍÎÎÍÎÍÍÌÍÍÍÏÎÍÎÌ,ComplexComponentImpl_F405,Update_4672AC5D83D7
method,0x335DA2C0,0x335DA2C0,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ::ÌÏÍÎÍÍÏÎÌÏÍÏÏÌÍÎÎÌÍÏÌÌÌ,ComplexComponentImpl_F405,Initialize
method,0x335DA2C0,0x335DA2C0,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ::ÌÎÎÍÌÌÍÍÎÎÎÏÏÍÎÏÎÎÎÎÍÌÌ,ComplexComponentImpl_F405,IsInvoking
method,0x335DA2C0,0x335DA2C0,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ::ÌÍÍÌÎÏÍÌÏÌÌÍÍÎÎÍÏÍÍÏÎÌÍ,ComplexComponentImpl_F405,OnTriggerExit_05E2D2F695F7
method,0x335DA2C0,0x335DA2C0,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ::ÏÏÍÌÏÎÌÌÌÌÎÏÎÌÎÌÌÌÎÏÌÏÌ,ComplexComponentImpl_F405,IsObjectMonoBehaviour
method,0x335DA2C0,0x335DA2C0,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ::ÌÏÏÎÌÎÌÍÎÍÏÍÏÎÌÏÏÌÏÍÎÍÎ,ComplexComponentImpl_F405,StartCoroutineManaged
method,0x335DA2C0,0x335DA2C0,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ,ÎÌÍÏÍÏÌÌÎÏÍÌÌÍÍÌÎÌÏÍÌÎÏ::ÎÏÎÏÏÍÏÎÏÌÎÌÍÎÍÌÏÏÍÏÌÍÏ,ComplexComponentImpl_F405,Initialize_EB419D4C395C
class,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,LifecycleComponent_CAB9,LifecycleComponent_CAB9
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÌÏÌÍÍÎÎÍÎÎÌÏÎÍÍÎÍÏÍÍÍÍÍ,LifecycleComponent_CAB9,get_destroyCancellationToken
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÎÍÏÎÌÏÏÎÍÎÌÏÌÎÍÌÏÏÎÌÏÍÎ,LifecycleComponent_CAB9,RaiseCancellation
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÎÌÎÍÍÎÍÍÏÌÍÌÌÎÎÌÎÏÎÍÏÏÎ,LifecycleComponent_CAB9,IsInvoking
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÌÎÎÏÍÌÌÍÍÎÌÌÏÎÎÎÍÏÏÍÎÏÎ,LifecycleComponent_CAB9,CancelInvoke
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÍÏÌÌÎÎÍÎÌÏÍÏÎÏÎÍÍÍÍÍÏÏÍ,LifecycleComponent_CAB9,InvokeRepeating
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÌÏÍÍÌÎÌÌÍÌÏÎÌÍÌÍÍÍÌÎÏÎÏ,LifecycleComponent_CAB9,Update
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÎÏÏÌÏÍÏÌÍÎÏÎÍÎÌÍÌÌÎÎÌÍÎ,LifecycleComponent_CAB9,LateUpdate
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÏÌÏÎÏÍÌÏÍÌÌÍÌÍÍÎÎÌÎÍÏÍÍ,LifecycleComponent_CAB9,Initialize
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÏÍÌÎÌÌÎÏÍÎÏÏÎÎÎÎÌÎÍÎÍÏÌ,LifecycleComponent_CAB9,StartCoroutine
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÌÎÎÌÍÎÎÎÌÎÏÎÎÌÎÎÌÎÍÌÌÏÍ,LifecycleComponent_CAB9,StartCoroutine_Auto
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÎÍÏÌÏÍÎÎÏÎÍÌÏÌÌÍÍÏÏÏÍÎÏ,LifecycleComponent_CAB9,StopCoroutine
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÌÌÏÍÌÍÏÏÌÎÌÎÌÍÏÌÍÏÍÍÏÍÎ,LifecycleComponent_CAB9,OnCollisionEnter
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÌÌÍÌÎÌÌÌÏÍÌÎÍÏÎÎÎÎÏÎÎÎÎ,LifecycleComponent_CAB9,StopAllCoroutines
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÍÌÌÌÍÍÎÎÌÏÍÍÎÌÌÌÍÏÏÌÍÏÌ,LifecycleComponent_CAB9,get_useGUILayout
method,0x335DAFD0,0x335DAFD0,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ,ÎÎÌÍÍÍÎÍÌÍÎÌÌÌÍÎÌÎÎÌÎÌÏ::ÏÎÏÏÌÏÎÌÎÍÎÏÏÏÌÍÍÏÍÏÌÏÎ,LifecycleComponent_CAB9,set_useGUILayout
class,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ComplexComponentImplImpl_4FBC,ComplexComponentImplImpl_4FBC
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÍÎÌÎÌÌÎÍÍÌÎÏÌÍÎÌÍÍÌÍÍÌÎ,ComplexComponentImplImpl_4FBC,Start_D2B4B443EF05
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÍÍÍÍÌÍÏÏÌÌÎÎÎÌÍÌÎÎÌÍÍÎÌ,ComplexComponentImplImpl_4FBC,RaiseCancellation
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÏÏÌÎÏÍÍÎÎÍÍÌÏÍÏÌÍÌÎÌÎÏÎ,ComplexComponentImplImpl_4FBC,IsInvoking
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÌÎÍÌÎÎÍÍÎÌÎÍÍÏÏÌÏÎÌÍÍÏÏ,ComplexComponentImplImpl_4FBC,Initialize
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÌÌÍÌÏÎÌÌÏÎÍÏÍÎÌÌÎÏÎÎÍÎÌ,ComplexComponentImplImpl_4FBC,OnDestroy_9550F17FF6E9
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÍÌÍÌÏÌÍÏÌÏÏÎÏÎÎÏÏÍÌÏÍÎÎ,ComplexComponentImplImpl_4FBC,Initialize_B0B521C59D1C
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÍÏÏÍÎÏÌÎÌÎÌÏÍÌÏÌÏÍÏÌÌÌÏ,ComplexComponentImplImpl_4FBC,GetTypeCode
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÌÍÌÎÌÎÌÌÏÍÍÌÎÌÌÌÎÏÍÍÌÌÏ,ComplexComponentImplImpl_4FBC,IsNativeObjectAlive
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÌÌÌÌÏÏÍÍÌÍÎÍÌÎÏÍÍÏÏÌÍÍÏ,ComplexComponentImplImpl_4FBC,OnCollisionEnter2D
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÌÎÍÍÌÌÎÏÍÏÎÏÍÎÌÏÍÎÏÎÌÍÏ,ComplexComponentImplImpl_4FBC,AssignCachedHandle
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÌÌÌÎÌÎÍÎÏÎÍÎÍÌÎÎÎÍÌÌÍÍÍ,ComplexComponentImplImpl_4FBC,OnCollisionExit2D
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÏÏÏÎÎÍÌÌÌÎÏÎÏÏÌÎÏÌÌÏÌÍÍ,ComplexComponentImplImpl_4FBC,OnTriggerStay
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÌÏÎÏÍÍÌÎÏÎÎÍÌÌÌÍÎÍÎÏÎÏÏ,ComplexComponentImplImpl_4FBC,OnTriggerExit
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÍÍÏÌÏÎÍÌÌÍÏÎÍÎÎÍÌÌÌÏÌÏÌ,ComplexComponentImplImpl_4FBC,IsNativeObjectAlive_38DB7A756C53
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÌÍÌÏÍÌÌÍÎÏÍÍÏÍÎÏÍÌÍÎÍÍÏ,ComplexComponentImplImpl_4FBC,RaiseCancellation_B20130826B83
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÏÎÍÎÎÌÌÏÎÎÌÍÏÏÌÌÎÎÌÌÌÌÍ,ComplexComponentImplImpl_4FBC,FixedUpdate
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÌÌÏÏÏÏÍÏÍÍÍÎÏÎÌÌÍÎÏÌÍÎÌ,ComplexComponentImplImpl_4FBC,Update
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÌÍÎÎÍÏÍÌÍÍÎÎÌÎÎÏÎÌÏÍÎÌÌ,ComplexComponentImplImpl_4FBC,LateUpdate
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÎÍÎÌÏÌÍÌÎÎÏÎÏÌÏÍÍÌÍÎÌÏÌ,ComplexComponentImplImpl_4FBC,OnApplicationQuit
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÎÎÍÏÎÌÍÌÏÏÏÌÌÏÌÍÍÌÏÍÏÍÌ,ComplexComponentImplImpl_4FBC,OnBecameVisible
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÍÌÌÏÏÎÏÌÍÏÎÍÍÌÌÍÍÍÍÌÎÎÌ,ComplexComponentImplImpl_4FBC,OnBecameInvisible
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÍÏÏÏÌÎÌÍÏÏÏÏÌÏÏÏÌÏÎÍÌÎÎ,ComplexComponentImplImpl_4FBC,OnCollisionEnter
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÍÌÎÎÎÍÌÌÍÌÏÌÏÍÏÌÌÌÏÎÏÏÏ,ComplexComponentImplImpl_4FBC,OnCollisionStay
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÍÎÏÌÍÌÌÍÍÎÌÍÌÏÎÍÏÌÏÌÍÍÎ,ComplexComponentImplImpl_4FBC,OnCollisionExit
method,0x335DB4C0,0x335DB4C0,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ,ÏÏÌÏÎÏÎÎÌÌÌÏÍÏÌÌÎÏÍÎÍÎÌ::ÎÏÍÌÍÍÏÏÌÌÍÎÏÎÌÌÌÎÍÏÏÍÎ,ComplexComponentImplImpl_4FBC,OnTriggerEnter
class,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ComplexComponentImplImpl_7F7B,ComplexComponentImplImpl_7F7B
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÎÏÌÎÌÏÎÍÏÌÌÎÍÍÌÍÎÏÏÍÎÎÍ,ComplexComponentImplImpl_7F7B,LateUpdate
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÏÌÌÍÍÌÍÌÎÎÎÌÍÏÍÏÌÏÌÍÍÎÏ,ComplexComponentImplImpl_7F7B,OnApplicationPause
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÌÎÍÌÍÌÍÌÏÌÏÍÍÎÌÏÌÎÏÎÏÎÌ,ComplexComponentImplImpl_7F7B,FixedUpdate
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÌÏÍÌÎÌÏÍÎÏÌÎÎÌÍÍÏÍÌÍÌÎÎ,ComplexComponentImplImpl_7F7B,Update
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÏÌÏÍÏÌÌÎÏÍÌÎÎÏÏÎÍÌÌÌÏÏÍ,ComplexComponentImplImpl_7F7B,OnDisable
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÌÍÏÎÏÌÏÏÏÌÏÎÏÌÏÏÍÍÍÍÎÌÌ,ComplexComponentImplImpl_7F7B,OnCollisionStay
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÍÌÏÌÍÎÏÏÎÏÏÌÌÎÌÍÏÎÌÏÏÎÏ,ComplexComponentImplImpl_7F7B,OnApplicationQuit
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÎÍÍÌÌÌÍÏÏÎÍÏÍÎÌÎÎÌÍÌÎÌÌ,ComplexComponentImplImpl_7F7B,OnBecameVisible
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÍÏÎÌÏÏÏÎÌÏÏÏÏÎÎÏÌÍÎÌÏÏÍ,ComplexComponentImplImpl_7F7B,set_AssemblyReader
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÌÏÎÍÎÍÏÌÌÏÌÌÎÌÍÎÌÎÏÎÍÌÍ,ComplexComponentImplImpl_7F7B,OnCollisionEnter
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÎÏÏÏÌÍÎÍÍÍÎÏÌÏÎÍÏÌÎÌÍÍÏ,ComplexComponentImplImpl_7F7B,OnBecameInvisible
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÏÌÎÍÌÎÌÌÌÏÏÏÎÏÎÌÎÎÏÎÌÍÍ,ComplexComponentImplImpl_7F7B,OnCollisionExit
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÏÍÏÎÎÍÍÎÍÌÌÎÌÎÏÍÎÌÏÌÏÍÌ,ComplexComponentImplImpl_7F7B,OnTriggerEnter
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÌÍÎÍÍÎÍÌÎÎÏÏÍÌÍÌÏÏÏÌÌÍÎ,ComplexComponentImplImpl_7F7B,OnTriggerStay
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÎÌÍÍÍÎÎÎÎÍÎÏÏÏÌÌÍÏÍÍÏÌÌ,ComplexComponentImplImpl_7F7B,Initialize
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÌÏÏÎÌÎÌÍÎÍÏÍÏÎÌÏÏÌÏÍÎÍÎ,ComplexComponentImplImpl_7F7B,OnTriggerExit
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÎÎÏÌÏÌÎÌÎÎÏÌÎÏÏÌÌÎÏÍÍÌÍ,ComplexComponentImplImpl_7F7B,InvokeDelayed
method,0x335E0350,0x335E0350,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ,ÌÎÌÍÎÎÏÎÌÏÍÏÌÏÏÏÏÍÌÌÍÍÏ::ÌÍÎÏÏÍÍÍÌÌÏÌÎÏÍÏÌÎÍÏÍÎÌ,ComplexComponentImplImpl_7F7B,OnCollisionEnter_AF2F4DC8A61F
class,0x335E0C10,0x335E0C10,ÍÌÎÏÍÏÍÏÏÌÍÎÍÌÌÍÎÎÌÌÏÌÎ,ÍÌÎÏÍÏÍÏÏÌÍÎÍÌÌÍÎÎÌÌÏÌÎ,LifecycleComponent_320A,LifecycleComponent_320A
method,0x335E0C10,0x335E0C10,ÍÌÎÏÍÏÍÏÏÌÍÎÍÌÌÍÎÎÌÌÏÌÎ,ÍÌÎÏÍÏÍÏÏÌÍÎÍÌÌÍÎÎÌÌÏÌÎ::ÌÏÌÌÌÏÌÌÌÌÏÍÏÎÌÌÏÎÎÍÎÎÏ,LifecycleComponent_320A,get_destroyCancellationToken
method,0x335E0C10,0x335E0C10,ÍÌÎÏÍÏÍÏÏÌÍÎÍÌÌÍÎÎÌÌÏÌÎ,ÍÌÎÏÍÏÍÏÏÌÍÎÍÌÌÍÎÎÌÌÏÌÎ::ÍÎÌÍÍÎÌÌÎÌÎÍÍÍÏÏÌÎÏÍÌÎÎ,LifecycleComponent_320A,RaiseCancellation
method,0x335E0C10,0x335E0C10,ÍÌÎÏÍÏÍÏÏÌÍÎÍÌÌÍÎÎÌÌÏÌÎ,ÍÌÎÏÍÏÍÏÏÌÍÎÍÌÌÍÎÎÌÌÏÌÎ::ÍÏÍÍÎÌÎÌÏÎÌÏÍÎÌÌÎÎÏÌÎÌÏ,LifecycleComponent_320A,IsInvoking
method,0x335E0C10,0x335E0C10,ÍÌÎÏÍÏÍÏÏÌÍÎÍÌÌÍÎÎÌÌÏÌÎ,ÍÌÎÏÍÏÍÏÏÌÍÎÍÌÌÍÎÎÌÌÏÌÎ::ÏÌÍÎÏÎÌÎÌÍÍÏÌÎÍÎÎÏÎÌÍÏÍ,LifecycleComponent_320A,CancelInvoke
